tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_delegacion,extra2_codigo_delegacion,extra3,lat,lon
Farmacia,,903204947,BALDRICH MIRETTI,CORDOBA,,,LAS VARILL,"BELGRANO 115, LAS VARILL, CORDOBA, Argentina",BELGRANO 115,5940,,CORDOBA,3,,,
Farmacia,,903215008,BALESTRINI,CORDOBA,,,ARIAS,"MELQUIOT E ITALIA, ARIAS, CORDOBA, Argentina",MELQUIOT E ITALIA,2624,,CORDOBA,3,,,
Farmacia,,903210302,BALI,CORDOBA,,,CORDOBA,"WENCESLAO TEJERINA 2196, CORDOBA, CORDOBA, Argentina",WENCESLAO TEJERINA 2196,5000,,CORDOBA,3,,,
Farmacia,,903009548,BALLA,CORDOBA,,,NOETINGER,"SANTA FE 20, NOETINGER, CORDOBA, Argentina",SANTA FE 20,2563,,CORDOBA,3,,,
Farmacia,,903010681,BALOSSINO,CORDOBA,,,SANTA ROSA,"BELGRANO 577, SANTA ROSA, CORDOBA, Argentina",BELGRANO 577,5133,,CORDOBA,3,,,
Farmacia,,903222985,BANDINI,CORDOBA,,,CAPILLA DEL MONTE,"CORRIENTES 132, CAPILLA DEL MONTE, CORDOBA, Argentina",CORRIENTES 132,5184,,CORDOBA,3,,,
Farmacia,,903213441,BARBON,CORDOBA,,,MONTE BUEY,"AVENIDA BELGRANO 161, MONTE BUEY, CORDOBA, Argentina",AVENIDA BELGRANO 161,2589,,CORDOBA,3,,,
Farmacia,,903017620,BARETTA DE PERALTA,CORDOBA,,,CORDOBA,"CHAÑARES Y LOS TAL 370, CORDOBA, CORDOBA, Argentina",CHAÑARES Y LOS TAL 370,5000,,CORDOBA,3,,,
Farmacia,,903017572,BARRANDEGUY,CORDOBA,,,ALTA GRACIA,"24 DE SEPTIEMBRE 179, ALTA GRACIA, CORDOBA, Argentina",24 DE SEPTIEMBRE 179,5186,,CORDOBA,3,,,
Farmacia,,903210688,BARRENECHEA,CORDOBA,,,DALMACIO V,"AVENIDA SAN MARTIN 449, DALMACIO V, CORDOBA, Argentina",AVENIDA SAN MARTIN 449,5919,,CORDOBA,3,,,
Farmacia,,903215986,BARRERA FERRER,CORDOBA,,,CORDOBA,"SARAVIA 501, CORDOBA, CORDOBA, Argentina",SARAVIA 501,5001,,CORDOBA,3,,,
Farmacia,,903000870,BATTISTON,CORDOBA,,,IDIAZABAL,"GENERAL PAZ 533, IDIAZABAL, CORDOBA, Argentina",GENERAL PAZ 533,2557,,CORDOBA,3,,,
Farmacia,,903206411,BAUDINO,CORDOBA,,,POZO DEL M,"B RIVADAVIA 230, POZO DEL M, CORDOBA, Argentina",B RIVADAVIA 230,5913,,CORDOBA,3,,,
Farmacia,,903223715,BE RO,CORDOBA,,,CORDOBA,"ESTADOS UNIDOS 5011, CORDOBA, CORDOBA, Argentina",ESTADOS UNIDOS 5011,5000,,CORDOBA,3,,,
Farmacia,,903006083,BEACON ALLEMANDI,CORDOBA,,,CORDOBA,"EDISON 275, CORDOBA, CORDOBA, Argentina",EDISON 275,5000,,CORDOBA,3,,,
Farmacia,,903100328,BEACON PFIRTER,CORDOBA,,,CORDOBA,"FELIPE II 1846, CORDOBA, CORDOBA, Argentina",FELIPE II 1846,5000,,CORDOBA,3,,,
Farmacia,,903013989,BECKER KAPLAN,CORDOBA,,,CORDOBA,"AVENIDA DON BOSCO 5371, CORDOBA, CORDOBA, Argentina",AVENIDA DON BOSCO 5371,5000,,CORDOBA,3,,,
Farmacia,,903100331,BEDOYA,CORDOBA,,,CORDOBA,"R PEÑA Y BEDOYA 11, CORDOBA, CORDOBA, Argentina",R PEÑA Y BEDOYA 11,5000,,CORDOBA,3,,,
Farmacia,,903018457,BEL,CORDOBA,,,RIO TERCERO,"CHACABUCO LOCAL 1 3, RIO TERCERO, CORDOBA, Argentina",CHACABUCO LOCAL 1 3,5186,,CORDOBA,3,,,
Farmacia,,903217451,BELEN,CORDOBA,,,RIO SEGUNDO,"JUJUY 699, RIO SEGUNDO, CORDOBA, Argentina",JUJUY 699,5960,,CORDOBA,3,,,
Farmacia,,903219048,BELGA,CORDOBA,,,VILLA CARLOS PAZ,"SAN MARTIN 1370, VILLA CARLOS PAZ, CORDOBA, Argentina",SAN MARTIN 1370,5152,,CORDOBA,3,,,
Farmacia,,903210460,BELGAUSS,CORDOBA,,,ARGUELLO,"CARLOS GAUSS 5153, ARGUELLO, CORDOBA, Argentina",CARLOS GAUSS 5153,5147,,CORDOBA,3,,,
Farmacia,,903210037,BELGRANO,CORDOBA,,,CORDOBA,"AVELLANEDA 364, CORDOBA, CORDOBA, Argentina",AVELLANEDA 364,5000,,CORDOBA,3,,,
Farmacia,,903209377,BELLA VISTA,CORDOBA,,,STA MARIA,"AVENIDA SAN MARTIN 2498, STA MARIA, CORDOBA, Argentina",AVENIDA SAN MARTIN 2498,5164,,CORDOBA,3,,,
Farmacia,,903220066,BELLA VISTA,CORDOBA,,,CORDOBA,"JULIO A ROCA 555, CORDOBA, CORDOBA, Argentina",JULIO A ROCA 555,5000,,CORDOBA,3,,,
Farmacia,,903019702,BELLETTI,CORDOBA,,,CORDOBA,"AVENIDA REV DE MAYO 1562, CORDOBA, CORDOBA, Argentina",AVENIDA REV DE MAYO 1562,5000,,CORDOBA,3,,,
Farmacia,,903222521,BELLOTTI,CORDOBA,,,CORDOBA,"TUPAC YUPANQUI 9006, CORDOBA, CORDOBA, Argentina",TUPAC YUPANQUI 9006,5022,,CORDOBA,3,,,
Farmacia,,903016500,BELTRAME SEIA,CORDOBA,,,CAPILLA DEL MONTE,"BARTOLOME MITRE 638, CAPILLA DEL MONTE, CORDOBA, Argentina",BARTOLOME MITRE 638,5184,,CORDOBA,3,,,
Farmacia,,903219501,BELTRAME SEIA II,CORDOBA,,,CAPILLA DEL MONTE,"AVENIDA PUEYRREDON 880, CAPILLA DEL MONTE, CORDOBA, Argentina",AVENIDA PUEYRREDON 880,5184,,CORDOBA,3,,,
Farmacia,,903004368,BELTRAMINODE SALTO,CORDOBA,,,CORDOBA,"AVENIDA RICHIERI 3318, CORDOBA, CORDOBA, Argentina",AVENIDA RICHIERI 3318,5000,,CORDOBA,3,,,
Farmacia,,903005382,BELTRAMO,CORDOBA,,,VILLA ROSARIO,"IRIGOYEN Y SAN JUA, VILLA ROSARIO, CORDOBA, Argentina",IRIGOYEN Y SAN JUA,5963,,CORDOBA,3,,,
Farmacia,,903021362,BELTRAMO I,CORDOBA,,,VILLA ROSARIO,"9 DE JULIO Y SALTA, VILLA ROSARIO, CORDOBA, Argentina",9 DE JULIO Y SALTA,5963,,CORDOBA,3,,,
Farmacia,,903214670,BENASSI,CORDOBA,,,CORRAL DE BUSTOS,"AVENIDA SANTA FE 501, CORRAL DE BUSTOS, CORDOBA, Argentina",AVENIDA SANTA FE 501,2645,,CORDOBA,3,,,
Farmacia,,903223576,BENEFICIOS IV,CORDOBA,,,LA CALERA,"SAN MARTIN 432, LA CALERA, CORDOBA, Argentina",SAN MARTIN 432,5151,,CORDOBA,3,,,
Farmacia,,903220611,BENEFICIOS IX,CORDOBA,,,CORDOBA,"PJE ESCALANTE 2687, CORDOBA, CORDOBA, Argentina",PJE ESCALANTE 2687,5000,,CORDOBA,3,,,
Farmacia,,903221556,BENEFICIOS VII,CORDOBA,,,VILLA ALLENDE,"GOYCOECHEA 184, VILLA ALLENDE, CORDOBA, Argentina",GOYCOECHEA 184,5000,,CORDOBA,3,,,
Farmacia,,903220607,BENEFICIOS VIII,CORDOBA,,,RIO CEBALLOS,"AVENIDA SAN MARTIN 4564, RIO CEBALLOS, CORDOBA, Argentina",AVENIDA SAN MARTIN 4564,5111,,CORDOBA,3,,,
Farmacia,,903207020,BENENCIO,CORDOBA,,,PILAR,"JUAN B ALBERDI 1276, PILAR, CORDOBA, Argentina",JUAN B ALBERDI 1276,5972,,CORDOBA,3,,,
Farmacia,,903107547,BENGOCHEA,CORDOBA,,,VILLA DE MARI,"SARMIENTO 793, VILLA DE MARI, CORDOBA, Argentina",SARMIENTO 793,5248,,CORDOBA,3,,,
Farmacia,,903215261,BENITEZ,CORDOBA,,,DESPEÑADER,"ARENALES 591, DESPEÑADER, CORDOBA, Argentina",ARENALES 591,5121,,CORDOBA,3,,,
Farmacia,,903211622,BENITO,CORDOBA,,,JESUS MARI,"TUCUMAN 453, JESUS MARI, CORDOBA, Argentina",TUCUMAN 453,5220,,CORDOBA,3,,,
Farmacia,,903013852,BERGOGLIO DE MATHEU,CORDOBA,,,CORDOBA,"VAZQUEZ MACEDA 204, CORDOBA, CORDOBA, Argentina",VAZQUEZ MACEDA 204,5000,,CORDOBA,3,,,
Farmacia,,903022202,BERNASCONI,CORDOBA,,,VILLA RUMI,"AVENIDA RIEMANN 365, VILLA RUMI, CORDOBA, Argentina",AVENIDA RIEMANN 365,5864,,CORDOBA,3,,,
Farmacia,,903002809,BERNAY,CORDOBA,,,CRUZ DEL E,"H IRIGOYEN 194, CRUZ DEL E, CORDOBA, Argentina",H IRIGOYEN 194,5280,,CORDOBA,3,,,
Farmacia,,903216655,BERON,CORDOBA,,,DEVOTO,"CORDOBA 588, DEVOTO, CORDOBA, Argentina",CORDOBA 588,2424,,CORDOBA,3,,,
Farmacia,,903212261,BERSANO,CORDOBA,,,ARIAS,"ESPAÑA 1131, ARIAS, CORDOBA, Argentina",ESPAÑA 1131,2624,,CORDOBA,3,,,
Farmacia,,903108994,BERTERO,CORDOBA,,,SAN FCO,"ROQUE SAENZ PEÑA 1196, SAN FCO, CORDOBA, Argentina",ROQUE SAENZ PEÑA 1196,2400,,CORDOBA,3,,,
Farmacia,,903014400,BERTOLA LAGGIARD,CORDOBA,,,VILLA CARLOS PAZ,"AZOPARDO 52, VILLA CARLOS PAZ, CORDOBA, Argentina",AZOPARDO 52,5152,,CORDOBA,3,,,
Farmacia,,903210752,BERTOLDI NORTE,CORDOBA,,,MONTE BUEY,"RIVADAVIA 298, MONTE BUEY, CORDOBA, Argentina",RIVADAVIA 298,2589,,CORDOBA,3,,,
Farmacia,,903218225,BERTOLDI SUR,CORDOBA,,,MONTE BUEY,"MARIANO MORENO 302, MONTE BUEY, CORDOBA, Argentina",MARIANO MORENO 302,2589,,CORDOBA,3,,,
Farmacia,,903021856,BERTONE,CORDOBA,,,M DE LOS,"AVENIDA 15 DE MAYO, M DE LOS, CORDOBA, Argentina",AVENIDA 15 DE MAYO,5839,,CORDOBA,3,,,
Farmacia,,903223034,BERTONE,CORDOBA,,,SAN FRANCISCO,"9 DE JULIO 1499, SAN FRANCISCO, CORDOBA, Argentina",9 DE JULIO 1499,2400,,CORDOBA,3,,,
Farmacia,,903018412,BERTORELLO,CORDOBA,,,CORDOBA,"OBISPO MERCADILLO 2673, CORDOBA, CORDOBA, Argentina",OBISPO MERCADILLO 2673,5000,,CORDOBA,3,,,
Farmacia,,903100437,BESSONE,CORDOBA,,,CORDOBA,"RODRIGUEZ PEÑA 2789, CORDOBA, CORDOBA, Argentina",RODRIGUEZ PEÑA 2789,5000,,CORDOBA,3,,,
Farmacia,,903211125,BETTY,CORDOBA,,,ARGUELLO,"BV LOS ALEMANES 4023, ARGUELLO, CORDOBA, Argentina",BV LOS ALEMANES 4023,5147,,CORDOBA,3,,,
Farmacia,,903219436,BEYRNE,CORDOBA,,,SAN MARCOS,"SAN JOSE 1004, SAN MARCOS, CORDOBA, Argentina",SAN JOSE 1004,2566,,CORDOBA,3,,,
Farmacia,,903017429,BIANCHI,CORDOBA,,,CORDOBA,"SANTA ROSA 4312, CORDOBA, CORDOBA, Argentina",SANTA ROSA 4312,5000,,CORDOBA,3,,,
Farmacia,,903222552,BIANCO LH,CORDOBA,,,LAS HIGUER,"HIPOLITO YRIGOYEN 461, LAS HIGUER, CORDOBA, Argentina",HIPOLITO YRIGOYEN 461,5805,,CORDOBA,3,,,
Farmacia,,903021733,BIASONI,CORDOBA,,,CORDOBA,"J BENAVENTE 1946, CORDOBA, CORDOBA, Argentina",J BENAVENTE 1946,5000,,CORDOBA,3,,,
Farmacia,,903213997,BIAZZI,CORDOBA,,,CRUZ ALTA,"SAN MARTIN 1575, CRUZ ALTA, CORDOBA, Argentina",SAN MARTIN 1575,2189,,CORDOBA,3,,,
Farmacia,,903216485,BIO NOVA,CORDOBA,,,CORDOBA,"DR LUIS AGOTE 2784, CORDOBA, CORDOBA, Argentina",DR LUIS AGOTE 2784,5010,,CORDOBA,3,,,
Farmacia,,903221931,BIO SALUD,CORDOBA,,,LA PALESTI,"LORENZOTTI Y BERGE, LA PALESTI, CORDOBA, Argentina",LORENZOTTI Y BERGE,5833,,CORDOBA,3,,,
Farmacia,,903220655,BIOFARMA,CORDOBA,,,CORDOBA,"PARANA 570, CORDOBA, CORDOBA, Argentina",PARANA 570,5000,,CORDOBA,3,,,
Farmacia,,903221992,BIOSALUD,CORDOBA,,,PILAR,"RAFAEL NUÑEZ 1154, PILAR, CORDOBA, Argentina",RAFAEL NUÑEZ 1154,5972,,CORDOBA,3,,,
Farmacia,,903207745,BIOTTI,CORDOBA,,,SACANTA,"BV MITRE 869, SACANTA, CORDOBA, Argentina",BV MITRE 869,5945,,CORDOBA,3,,,
Farmacia,,903207279,BIROUSTE,CORDOBA,,,ALTA GRACIA,"AVENIDA DE MAYO 33, ALTA GRACIA, CORDOBA, Argentina",AVENIDA DE MAYO 33,5186,,CORDOBA,3,,,
Farmacia,,903005208,BISCHOFF DE ECHENIQU,CORDOBA,,,ISLA VERDE,"SARMIENTO 472, ISLA VERDE, CORDOBA, Argentina",SARMIENTO 472,2661,,CORDOBA,3,,,
Farmacia,,903016531,BISONI,CORDOBA,,,INRIVILLE,"URQUIZA 344, INRIVILLE, CORDOBA, Argentina",URQUIZA 344,2587,,CORDOBA,3,,,
Farmacia,,903218893,BLASCO I,CORDOBA,,,CORDOBA,"PUNILLA 2112, CORDOBA, CORDOBA, Argentina",PUNILLA 2112,5006,,CORDOBA,3,,,
Farmacia,,903106318,BLENCIO,CORDOBA,,,COSQUIN,"SAN MARTIN 401, COSQUIN, CORDOBA, Argentina",SAN MARTIN 401,5166,,CORDOBA,3,,,
Farmacia,,903018133,BOCCO DE PIÑEIRO,CORDOBA,,,BALNEARIA,"INDEPENDENCIA 199, BALNEARIA, CORDOBA, Argentina",INDEPENDENCIA 199,5141,,CORDOBA,3,,,
Farmacia,,903219794,BOERIS,CORDOBA,,,LAS VARILL,"ITALIA 198, LAS VARILL, CORDOBA, Argentina",ITALIA 198,5940,,CORDOBA,3,,,
Farmacia,,903011132,BOETTO,CORDOBA,,,VILLA DEL TOTO,"ALLENDE Y P J FRIA, VILLA DEL TOTO, CORDOBA, Argentina",ALLENDE Y P J FRIA,5236,,CORDOBA,3,,,
Farmacia,,903213019,BOLLATI,CORDOBA,,,CORDOBA,"BV LOS GRANADEROS 1663, CORDOBA, CORDOBA, Argentina",BV LOS GRANADEROS 1663,5008,,CORDOBA,3,,,
Farmacia,,903016841,BOLLO DE BUCHAILLOT,CORDOBA,,,LA CARLOTA,"SAN MARTIN 101, LA CARLOTA, CORDOBA, Argentina",SAN MARTIN 101,2670,,CORDOBA,3,,,
Farmacia,,903223126,BONCIOLINI,CORDOBA,,,ALTA GRACIA,"AVENIDA DEL LIBERTADOR 1069, ALTA GRACIA, CORDOBA, Argentina",AVENIDA DEL LIBERTADOR 1069,5186,,CORDOBA,3,,,
Farmacia,,903021702,BONETTO,CORDOBA,,,S ANT DE,"SAN MARTIN 545, S ANT DE, CORDOBA, Argentina",SAN MARTIN 545,2559,,CORDOBA,3,,,
Farmacia,,903023061,BONETTO,CORDOBA,,,FREYRE,"INDEPENDENCIA Y RO, FREYRE, CORDOBA, Argentina",INDEPENDENCIA Y RO,2413,,CORDOBA,3,,,
Farmacia,,903209918,BONETTO,CORDOBA,,,PASCANAS,"ESPAÑA 100, PASCANAS, CORDOBA, Argentina",ESPAÑA 100,2679,,CORDOBA,3,,,
Farmacia,,903207357,BONINI,CORDOBA,,,BELL VILLE,"SAN MARTIN 301, BELL VILLE, CORDOBA, Argentina",SAN MARTIN 301,2550,,CORDOBA,3,,,
Farmacia,,903011517,BONINO,CORDOBA,,,RIO TERCERO,"GRAL SAVIO 1369, RIO TERCERO, CORDOBA, Argentina",GRAL SAVIO 1369,5850,,CORDOBA,3,,,
Farmacia,,903022138,BONINO,CORDOBA,,,SAN FRANCISCO,"LIBERTADOR NORTE 1128, SAN FRANCISCO, CORDOBA, Argentina",LIBERTADOR NORTE 1128,2400,,CORDOBA,3,,,
Farmacia,,903203771,BONINO,CORDOBA,,,GENERAL CABRE,"9 DE JULIO Y CORDO, GENERAL CABRE, CORDOBA, Argentina",9 DE JULIO Y CORDO,5809,,CORDOBA,3,,,
Farmacia,,903220594,BONUS,CORDOBA,,,PILAR,"MITRE 850, PILAR, CORDOBA, Argentina",MITRE 850,5972,,CORDOBA,3,,,
Farmacia,,903216611,BORGNINO,CORDOBA,,,CORDOBA,"AVENIDA FADER 4057, CORDOBA, CORDOBA, Argentina",AVENIDA FADER 4057,5000,,CORDOBA,3,,,
Farmacia,,903207592,BORNARD ARGOVIC,CORDOBA,,,CORDOBA,"AVENIDA L N ALEM 3701, CORDOBA, CORDOBA, Argentina",AVENIDA L N ALEM 3701,5012,,CORDOBA,3,,,
Farmacia,,903220638,BORRAGEROS,CORDOBA,,,BELL VILLE,"SAN MARTIN 173, BELL VILLE, CORDOBA, Argentina",SAN MARTIN 173,2550,,CORDOBA,3,,,
Farmacia,,903211500,BORRIONE DE FARIAS,CORDOBA,,,CORDOBA,"MAESTRO VIDAL 687, CORDOBA, CORDOBA, Argentina",MAESTRO VIDAL 687,5010,,CORDOBA,3,,,
Farmacia,,903107748,BORTOL,CORDOBA,,,ONCATIVO,"VELEZ SARSFIELD 253, ONCATIVO, CORDOBA, Argentina",VELEZ SARSFIELD 253,5986,,CORDOBA,3,,,
Farmacia,,903018351,BORTOLIN,CORDOBA,,,RIO TERCERO,"ESPERANZA 1838, RIO TERCERO, CORDOBA, Argentina",ESPERANZA 1838,5850,,CORDOBA,3,,,
Farmacia,,903021811,BOSCHETTI,CORDOBA,,,VILLA CARLOS PAZ,"L DE LA TORRE 96, VILLA CARLOS PAZ, CORDOBA, Argentina",L DE LA TORRE 96,2434,,CORDOBA,3,,,
Farmacia,,903200659,BOSCO,CORDOBA,,,LAS VARILL,"5 DE MAYO 457, LAS VARILL, CORDOBA, Argentina",5 DE MAYO 457,5940,,CORDOBA,3,,,
Farmacia,,903013634,BOSIO SCORTICHINI,CORDOBA,,,MARCOS JUA,"HIPOLITO IRIGOYEN 1296, MARCOS JUA, CORDOBA, Argentina",HIPOLITO IRIGOYEN 1296,2580,,CORDOBA,3,,,
Farmacia,,903007141,BOSQUE ALVAREZ,CORDOBA,,,CORDOBA,"MAIPU 139, CORDOBA, CORDOBA, Argentina",MAIPU 139,5000,,CORDOBA,3,,,
Farmacia,,903013168,BOTALLO,CORDOBA,,,LEONES,"BV BELGRANO 1401, LEONES, CORDOBA, Argentina",BV BELGRANO 1401,2594,,CORDOBA,3,,,
Farmacia,,903209717,BOTICA GENERAL PAZ,CORDOBA,,,CORDOBA,"24 DE SEPTIEMBRE 2299, CORDOBA, CORDOBA, Argentina",24 DE SEPTIEMBRE 2299,5000,,CORDOBA,3,,,
Farmacia,,903021345,BOTICARIA,CORDOBA,,,CRUZ DEL E,"ALSINA 112, CRUZ DEL E, CORDOBA, Argentina",ALSINA 112,5280,,CORDOBA,3,,,
Farmacia,,903217818,BOVIO,CORDOBA,,,LAS HIGUER,"JORGE NEWBERY 1, LAS HIGUER, CORDOBA, Argentina",JORGE NEWBERY 1,5808,,CORDOBA,3,,,
Farmacia,,903024661,BOYOCCHI,CORDOBA,,,TANCACHA,"AVENIDA SAN MARTIN 559, TANCACHA, CORDOBA, Argentina",AVENIDA SAN MARTIN 559,5933,,CORDOBA,3,,,
Farmacia,,903202416,BOZICOVICH,CORDOBA,,,LA CARLOTA,"AVENIDA VELEZ SARSFIELD 1166, LA CARLOTA, CORDOBA, Argentina",AVENIDA VELEZ SARSFIELD 1166,2670,,CORDOBA,3,,,
Farmacia,,903214479,BOZZETTO,CORDOBA,,,JESUS MARI,"JULIO A ROCA 401, JESUS MARI, CORDOBA, Argentina",JULIO A ROCA 401,5220,,CORDOBA,3,,,
Farmacia,,903005893,BRACCIAVENTI DE CEJA,CORDOBA,,,CORDOBA,"27 DE ABRIL 3855, CORDOBA, CORDOBA, Argentina",27 DE ABRIL 3855,5000,,CORDOBA,3,,,
Farmacia,,903213703,BRANDANA,CORDOBA,,,CORDOBA,"AVENIDA VILLAVICENCIO 1096, CORDOBA, CORDOBA, Argentina",AVENIDA VILLAVICENCIO 1096,5000,,CORDOBA,3,,,
Farmacia,,903216345,BRANDANA II,CORDOBA,,,CORDOBA,"AVENIDA ARMADA ARGENTIN 1006, CORDOBA, CORDOBA, Argentina",AVENIDA ARMADA ARGENTIN 1006,5016,,CORDOBA,3,,,
Farmacia,,903207296,BREZZO,CORDOBA,,,MARCOS JUA,"SAN MARTIN 1032, MARCOS JUA, CORDOBA, Argentina",SAN MARTIN 1032,2580,,CORDOBA,3,,,
Farmacia,,903220406,BRINKMANN,CORDOBA,,,BRINKMANN,"AVENIDA SAN MARTIN 1047, BRINKMANN, CORDOBA, Argentina",AVENIDA SAN MARTIN 1047,2419,,CORDOBA,3,,,
Farmacia,,903218491,BRISTOL,CORDOBA,,,CORDOBA,"E OLMOS 178, CORDOBA, CORDOBA, Argentina",E OLMOS 178,5000,,CORDOBA,3,,,
Farmacia,,903200427,BRUNA,CORDOBA,,,RIO TERCERO,"MARTIN MAROTO 496, RIO TERCERO, CORDOBA, Argentina",MARTIN MAROTO 496,5850,,CORDOBA,3,,,
Farmacia,,903219221,BRUNETTO,CORDOBA,,,LUQUE,"25 DE MAYO 944, LUQUE, CORDOBA, Argentina",25 DE MAYO 944,5967,,CORDOBA,3,,,
Farmacia,,903223855,BRUNO,CORDOBA,,,VILLA MARI,"CATAMARCA 1489, VILLA MARI, CORDOBA, Argentina",CATAMARCA 1489,5900,,CORDOBA,3,,,
Farmacia,,903021611,BRUNO DE VIEYRA,CORDOBA,,,CORRALITO,"LIBERTAD 208, CORRALITO, CORDOBA, Argentina",LIBERTAD 208,5853,,CORDOBA,3,,,
Farmacia,,903207868,BRUNORI,CORDOBA,,,JUSTINIANO,"ALBERDI 516, JUSTINIANO, CORDOBA, Argentina",ALBERDI 516,2553,,CORDOBA,3,,,
Farmacia,,903205541,BRUSCHI,CORDOBA,,,MONTE BUEY,"GUEMES Y GRAL PAZ, MONTE BUEY, CORDOBA, Argentina",GUEMES Y GRAL PAZ,2589,,CORDOBA,3,,,
Farmacia,,903202927,BUCCI,CORDOBA,,,MARCOS JUA,"GENERAL PAZ 268, MARCOS JUA, CORDOBA, Argentina",GENERAL PAZ 268,2580,,CORDOBA,3,,,
Farmacia,,903209019,BUCCI,CORDOBA,,,CORDOBA,"TUCUMAN 2255, CORDOBA, CORDOBA, Argentina",TUCUMAN 2255,5000,,CORDOBA,3,,,
Farmacia,,903001799,BUENOS AIRES,CORDOBA,,,CORDOBA,"BV ILLIA 108, CORDOBA, CORDOBA, Argentina",BV ILLIA 108,5000,,CORDOBA,3,,,
Farmacia,,903210861,BUENOS AIRES,CORDOBA,,,SAN FRANCISCO,"BV BUENOS AIRES 198, SAN FRANCISCO, CORDOBA, Argentina",BV BUENOS AIRES 198,2400,,CORDOBA,3,,,
Farmacia,,903222334,BUENOS TIEMPOS,CORDOBA,,,CORDOBA,"GENERAL DEHEZA 415, CORDOBA, CORDOBA, Argentina",GENERAL DEHEZA 415,5000,,CORDOBA,3,,,
Farmacia,,903007417,BUHLMANN,CORDOBA,,,RIO SEGUNDO,"SARMIENTO 174, RIO SEGUNDO, CORDOBA, Argentina",SARMIENTO 174,5960,,CORDOBA,3,,,
Farmacia,,903010881,BUSSANO,CORDOBA,,,CORDOBA,"NICOLAS ESANDI 6921, CORDOBA, CORDOBA, Argentina",NICOLAS ESANDI 6921,5000,,CORDOBA,3,,,
Farmacia,,903217080,BUSSE GRAWITZ,CORDOBA,,,CORDOBA,"REMEDIOS DE ESCALA 189, CORDOBA, CORDOBA, Argentina",REMEDIOS DE ESCALA 189,5000,,CORDOBA,3,,,
Farmacia,,903107490,BUSTELO DE ÑAÑEZ,CORDOBA,,,RIO PRIMERO,"CARRILLO 2, RIO PRIMERO, CORDOBA, Argentina",CARRILLO 2,5127,,CORDOBA,3,,,
Farmacia,,903223252,BUTORAZ,CORDOBA,,,COLONIA TI,"AVENIDA ILLIA 16, COLONIA TI, CORDOBA, Argentina",AVENIDA ILLIA 16,5101,,CORDOBA,3,,,
Farmacia,,903214666,BV SAN JUAN,CORDOBA,,,CORDOBA,"BV SAN JUAN 758, CORDOBA, CORDOBA, Argentina",BV SAN JUAN 758,5000,,CORDOBA,3,,,
Farmacia,,903218968,CABRINI,CORDOBA,,,LA FALDA,"AVENIDA EDEN 1139, LA FALDA, CORDOBA, Argentina",AVENIDA EDEN 1139,5172,,CORDOBA,3,,,
Farmacia,,903215601,CACHEUTA,CORDOBA,,,CORDOBA,"AVENIDA CACHEUTA 4054, CORDOBA, CORDOBA, Argentina",AVENIDA CACHEUTA 4054,5000,,CORDOBA,3,,,
Farmacia,,903022417,CALAMUCHITA,CORDOBA,,,VA GENERAL B,"AVENIDA SAN MARTIN 5, VA GENERAL B, CORDOBA, Argentina",AVENIDA SAN MARTIN 5,5194,,CORDOBA,3,,,
Farmacia,,903009302,CALLIERI,CORDOBA,,,LAS VARILL,"SAN MARTIN 453, LAS VARILL, CORDOBA, Argentina",SAN MARTIN 453,5940,,CORDOBA,3,,,
Farmacia,,903000944,CALOSSO,CORDOBA,,,LABORDE,"LAS HERAS 299, LABORDE, CORDOBA, Argentina",LAS HERAS 299,2657,,CORDOBA,3,,,
Farmacia,,903005627,CALZOLARI,CORDOBA,,,CORDOBA,"COLOMBRES 998, CORDOBA, CORDOBA, Argentina",COLOMBRES 998,5000,,CORDOBA,3,,,
Farmacia,,903217355,CAMI FARMACIA,CORDOBA,,,SAN FRANCISCO,"BELGRANO 2261, SAN FRANCISCO, CORDOBA, Argentina",BELGRANO 2261,2400,,CORDOBA,3,,,
Farmacia,,903002377,CAMINAUR,CORDOBA,,,LA PAZ,"INDEP ESQ URQUIZA, LA PAZ, CORDOBA, Argentina",INDEP ESQ URQUIZA,5879,,CORDOBA,3,,,
Farmacia,,903219484,CAMPANA,CORDOBA,,,UCACHA,"INDEPENDENCIA 263, UCACHA, CORDOBA, Argentina",INDEPENDENCIA 263,2677,,CORDOBA,3,,,
Farmacia,,903218181,CAMPRA,CORDOBA,,,LAS VARILL,"TUCUMAN 232, LAS VARILL, CORDOBA, Argentina",TUCUMAN 232,5940,,CORDOBA,3,,,
Farmacia,,903206442,CAMPREGHER,CORDOBA,,,DEAN FUNES,"CORDOBA 398, DEAN FUNES, CORDOBA, Argentina",CORDOBA 398,5200,,CORDOBA,3,,,
Farmacia,,903212459,CAMPREGHER SUC TERMINAL,CORDOBA,,,DEAN FUNES,"CABRERA 142, DEAN FUNES, CORDOBA, Argentina",CABRERA 142,5200,,CORDOBA,3,,,
Farmacia,,903108762,CANALIS,CORDOBA,,,BRINKMANN,"SAN JUSTO 474, BRINKMANN, CORDOBA, Argentina",SAN JUSTO 474,2419,,CORDOBA,3,,,
Farmacia,,903217001,CANALS,CORDOBA,,,CANALS,"SAN MARTIN 140, CANALS, CORDOBA, Argentina",SAN MARTIN 140,2650,,CORDOBA,3,,,
